source,target,weight
E_235292_6,18_7550_42,-1.1283009052276611
E_714_7,18_7550_42,2.5455996990203857
E_3413_8,18_7550_42,-4.48595666885376
E_1570_9,18_7550_42,-0.7501001358032227
E_117335_10,18_7550_42,-3.077580213546753
E_124840_11,18_7550_42,2.1777162551879883
E_729_12,18_7550_42,0.5981386303901672
E_7565_13,18_7550_42,1.4471497535705566
E_603_14,18_7550_42,-2.2552106380462646
E_575_15,18_7550_42,-3.824284553527832
E_3170_17,18_7550_42,12.48509407043457
E_576_18,18_7550_42,0.9305532574653625
E_235254_20,18_7550_42,1.4580752849578857
E_235254_22,18_7550_42,0.9240884780883789
E_1261_23,18_7550_42,-1.263485312461853
E_124840_29,18_7550_42,1.913706660270691
E_7565_31,18_7550_42,2.9270224571228027
E_576_35,18_7550_42,-2.0952303409576416
E_235286_36,18_7550_42,-1.5251471996307373
E_235254_37,18_7550_42,1.0600558519363403
E_11695_39,18_7550_42,0.7613075375556946
E_235269_40,18_7550_42,1.4741493463516235
E_6092_41,18_7550_42,12.608649253845215
E_235269_42,18_7550_42,-2.892373561859131
14_2792_41,19_349_41,3.5815629959106445
18_7550_41,19_349_41,12.383245468139648
0_12_41,19_349_41,3.1643741130828857
0_15_41,19_349_41,3.5580573081970215
0_17_41,19_349_41,3.523257255554199
0_18_41,19_349_41,-4.945082664489746
E_3407_3,19_349_41,-3.359467029571533
E_11695_39,19_349_41,3.4351954460144043
E_6092_41,19_349_41,16.309364318847656
18_7550_41,19_9067_41,9.675212860107422
0_17_41,19_9067_41,-3.921476364135742
0_18_41,19_9067_41,5.876977920532227
E_2_0,19_9067_41,-4.231601238250732
E_5958_1,19_9067_41,5.3134636878967285
0_6143_41,19_349_42,1.058295726776123
9_4420_41,19_349_42,1.2681540250778198
14_2792_41,19_349_42,2.180765390396118
15_4421_41,19_349_42,1.0609294176101685
18_7550_42,19_349_42,20.892114639282227
0_6_6,19_349_42,1.0836646556854248
0_6_17,19_349_42,-1.5314910411834717
0_11_17,19_349_42,-1.3355097770690918
0_12_41,19_349_42,2.544184446334839
0_14_41,19_349_42,-1.079653024673462
0_14_42,19_349_42,-4.821559906005859
0_15_42,19_349_42,3.5426156520843506
0_16_42,19_349_42,-1.7317595481872559
0_17_42,19_349_42,2.8571066856384277
0_18_42,19_349_42,-2.2655465602874756
E_2_0,19_349_42,-3.7498397827148438
E_5958_1,19_349_42,-2.4223005771636963
E_24176_2,19_349_42,-1.6414027214050293
E_3407_3,19_349_42,-2.8535423278808594
E_13060_5,19_349_42,-1.8957840204238892
E_117335_10,19_349_42,-1.800154685974121
E_729_12,19_349_42,1.2838293313980103
E_603_14,19_349_42,2.8298370838165283
E_3170_17,19_349_42,1.9023041725158691
E_1261_23,19_349_42,1.5575090646743774
E_202194_28,19_349_42,-1.121537446975708
E_7565_31,19_349_42,1.8803434371948242
E_11695_39,19_349_42,3.3067150115966797
E_6092_41,19_349_42,11.06485366821289
E_235269_42,19_349_42,2.5073165893554688
18_7550_42,19_5699_42,9.066696166992188
E_2_0,19_5699_42,-12.452943801879883
4_6087_17,19_5773_42,3.704444646835327
15_10615_17,19_5773_42,6.330509185791016
17_11998_42,19_5773_42,4.233872413635254
18_7550_42,19_5773_42,14.970757484436035
0_14_42,19_5773_42,3.548022508621216
0_16_42,19_5773_42,-3.7078309059143066
0_17_42,19_5773_42,-6.8617634773254395
0_18_42,19_5773_42,5.210901737213135
E_2_0,19_5773_42,-10.024739265441895
E_5958_1,19_5773_42,4.542091369628906
E_235292_6,19_5773_42,-4.252857685089111
E_3413_8,19_5773_42,-5.1009697914123535
E_1570_9,19_5773_42,-3.9759414196014404
E_3170_17,19_5773_42,13.526233673095703
E_7565_31,19_5773_42,-4.356149673461914
E_235269_42,19_5773_42,-5.180232048034668
15_4421_42,19_9067_42,1.9981833696365356
18_7550_42,19_9067_42,16.235809326171875
0_12_42,19_9067_42,2.06736159324646
0_13_41,19_9067_42,2.0483498573303223
0_15_42,19_9067_42,3.2815563678741455
0_18_42,19_9067_42,4.184082984924316
E_2_0,19_9067_42,-4.738768100738525
E_5958_1,19_9067_42,4.47772216796875
E_13060_5,19_9067_42,1.8786132335662842
E_235292_6,19_9067_42,-1.7993156909942627
E_3413_8,19_9067_42,-2.0127923488616943
E_1570_9,19_9067_42,-2.877772092819214
E_7565_13,19_9067_42,2.1713948249816895
E_575_15,19_9067_42,1.5670605897903442
E_1261_23,19_9067_42,1.9376845359802246
E_575_32,19_9067_42,1.9218307733535767
E_235269_40,19_9067_42,3.110199451446533
E_235269_42,19_9067_42,-2.3544857501983643
18_7550_42,19_10826_42,25.30606460571289
0_16_42,19_10826_42,-10.797393798828125
E_3170_17,19_10826_42,11.032073974609375
17_11998_42,19_11872_42,5.200490951538086
18_7550_42,19_11872_42,28.299009323120117
0_17_42,19_11872_42,-6.559481143951416
E_2_0,19_11872_42,-4.842514991760254
E_3170_17,19_11872_42,9.280722618103027
18_7550_41,20_2348_41,7.035755157470703
19_349_41,20_2348_41,3.873682975769043
0_18_41,20_2348_41,-3.5289807319641113
E_5958_1,20_2348_41,-3.394449234008789
E_3170_17,20_2348_41,2.961733102798462
E_6092_41,20_2348_41,9.995794296264648
17_11998_42,20_411_42,1.775997281074524
18_7550_42,20_411_42,17.47281265258789
19_5773_42,20_411_42,1.975415825843811
19_9067_42,20_411_42,3.1500163078308105
19_11872_42,20_411_42,2.0295462608337402
0_15_42,20_411_42,2.624227523803711
0_16_42,20_411_42,-1.7296748161315918
0_17_42,20_411_42,2.270982265472412
E_2_0,20_411_42,5.841869354248047
E_3170_17,20_411_42,2.566403388977051
E_6092_41,20_411_42,2.1138577461242676
0_6959_1,20_2348_42,0.9891210198402405
0_1295_9,20_2348_42,1.5618375539779663
0_3850_42,20_2348_42,-1.161013126373291
14_2792_41,20_2348_42,0.9739283323287964
15_4421_41,20_2348_42,1.1318426132202148
15_6910_41,20_2348_42,1.1856436729431152
17_11998_42,20_2348_42,1.5461387634277344
18_7550_42,20_2348_42,11.138187408447266
19_349_42,20_2348_42,7.490771293640137
19_5773_42,20_2348_42,1.243904948234558
19_9067_42,20_2348_42,1.4269102811813354
19_10826_42,20_2348_42,-1.6611498594284058
19_11872_42,20_2348_42,-5.811666965484619
0_0_3,20_2348_42,0.9644419550895691
0_4_9,20_2348_42,1.368412971496582
0_11_17,20_2348_42,-1.0890862941741943
0_12_17,20_2348_42,1.156695008277893
0_12_41,20_2348_42,1.9190971851348877
0_12_42,20_2348_42,-0.9075728058815002
0_13_42,20_2348_42,-2.0347254276275635
0_15_17,20_2348_42,-1.0077370405197144
0_15_41,20_2348_42,0.9279106855392456
0_15_42,20_2348_42,2.5647504329681396
0_17_42,20_2348_42,2.6418697834014893
0_18_42,20_2348_42,-1.591080904006958
E_2_0,20_2348_42,1.2977395057678223
E_5958_1,20_2348_42,-4.654630184173584
E_24176_2,20_2348_42,1.7518658638000488
E_235292_6,20_2348_42,2.308223009109497
E_714_7,20_2348_42,-0.9104195833206177
E_1570_9,20_2348_42,-1.9558556079864502
E_117335_10,20_2348_42,1.298583984375
E_124840_11,20_2348_42,2.822382926940918
E_729_12,20_2348_42,-1.0816736221313477
E_603_14,20_2348_42,0.9566397070884705
E_3170_17,20_2348_42,3.1137256622314453
E_235286_19,20_2348_42,-1.0876144170761108
E_124840_29,20_2348_42,1.4810235500335693
E_729_30,20_2348_42,0.9394144415855408
E_575_32,20_2348_42,-1.3640199899673462
E_3413_34,20_2348_42,-1.1236968040466309
E_9713_38,20_2348_42,1.6729457378387451
E_11695_39,20_2348_42,1.6560590267181396
E_235269_40,20_2348_42,-1.554458737373352
E_6092_41,20_2348_42,5.112059116363525
18_7550_42,20_4170_42,16.886077880859375
19_349_42,20_4170_42,3.7165019512176514
19_5773_42,20_4170_42,3.0729799270629883
E_2_0,20_4170_42,-2.3851077556610107
E_5958_1,20_4170_42,4.480277061462402
E_3170_17,20_4170_42,2.7073545455932617
E_1261_23,20_4170_42,3.409691095352173
0_4870_42,20_5469_42,4.9251251220703125
0_16_42,20_5469_42,-4.858452796936035
0_17_42,20_5469_42,4.6310858726501465
E_2_0,20_5469_42,7.744869232177734
E_235269_40,20_5469_42,7.261046886444092
E_235269_42,20_5469_42,15.923301696777344
15_10615_17,20_15360_42,5.718839168548584
18_7550_42,20_15360_42,6.884664058685303
0_16_42,20_15360_42,-5.308599472045898
E_3170_17,20_15360_42,12.764165878295898
E_575_15,21_9949_41,10.793838500976562
19_9067_41,21_4520_42,5.879395484924316
E_2_0,21_4520_42,-7.304492473602295
15_6910_41,21_7764_42,2.6018147468566895
17_11998_42,21_7764_42,3.9173805713653564
18_7550_41,21_7764_42,5.98136568069458
18_7550_42,21_7764_42,27.263946533203125
19_10826_42,21_7764_42,-2.9358489513397217
19_11872_42,21_7764_42,-5.088693618774414
20_411_42,21_7764_42,-6.855636119842529
20_2348_42,21_7764_42,4.240210056304932
0_20_42,21_7764_42,-7.835265636444092
E_2_0,21_7764_42,-7.738946914672852
E_5958_1,21_7764_42,2.5515425205230713
E_13060_5,21_7764_42,-2.4887635707855225
E_714_7,21_7764_42,3.0507278442382812
E_1570_9,21_7764_42,-3.2282488346099854
E_603_14,21_7764_42,2.552089214324951
E_3170_17,21_7764_42,8.414122581481934
E_6092_41,21_7764_42,6.863518238067627
E_235269_42,21_7764_42,3.178884506225586
0_17_42,21_9949_42,4.308121204376221
E_5958_1,21_9949_42,-4.821120738983154
E_1570_9,21_9949_42,5.761097431182861
E_575_15,21_9949_42,11.523643493652344
0_20_41,21_11106_42,8.269881248474121
E_2_0,21_11106_42,16.274208068847656
18_7550_42,21_13151_42,14.0982027053833
0_20_42,21_13151_42,-5.233299732208252
E_2_0,21_15694_42,6.032983303070068
18_7550_41,22_5607_41,22.020145416259766
19_349_41,22_5607_41,10.159646034240723
20_2348_41,22_5607_41,11.366864204406738
E_6092_41,22_5607_41,9.791677474975586
18_7550_42,22_1280_42,20.52375602722168
0_20_42,22_1280_42,-6.11942195892334
E_2_0,22_1280_42,-10.852396011352539
0_9189_2,22_5607_42,1.4221361875534058
0_1295_9,22_5607_42,0.8276432156562805
0_2848_18,22_5607_42,0.9598044753074646
1_2344_17,22_5607_42,-0.9290158152580261
2_13756_17,22_5607_42,-0.942279577255249
3_14009_17,22_5607_42,-0.9865769147872925
3_13967_35,22_5607_42,0.8219650983810425
4_6087_17,22_5607_42,1.1781693696975708
9_4420_41,22_5607_42,1.1900948286056519
11_10348_17,22_5607_42,1.2406996488571167
14_2792_41,22_5607_42,1.7936210632324219
15_10615_17,22_5607_42,1.913225769996643
15_4421_41,22_5607_42,1.1502397060394287
15_6910_41,22_5607_42,1.7407488822937012
17_467_17,22_5607_42,1.1753859519958496
17_11998_42,22_5607_42,2.360089063644409
18_7550_41,22_5607_42,7.261209011077881
18_7550_42,22_5607_42,34.642425537109375
19_349_41,22_5607_42,3.972135066986084
19_9067_41,22_5607_42,0.8291784524917603
19_349_42,22_5607_42,16.065290451049805
19_5699_42,22_5607_42,1.431114673614502
19_5773_42,22_5607_42,4.6891584396362305
19_9067_42,22_5607_42,1.8373947143554688
19_10826_42,22_5607_42,-2.0376694202423096
19_11872_42,22_5607_42,-3.226210355758667
20_2348_41,22_5607_42,3.2060763835906982
20_411_42,22_5607_42,-4.950002670288086
20_2348_42,22_5607_42,19.250877380371094
20_4170_42,22_5607_42,1.670559287071228
20_15360_42,22_5607_42,3.462798595428467
21_7764_42,22_5607_42,8.604268074035645
21_11106_42,22_5607_42,0.806064248085022
21_13151_42,22_5607_42,1.7484941482543945
0_0_3,22_5607_42,0.8776646852493286
0_0_5,22_5607_42,-1.3120386600494385
0_1_2,22_5607_42,-0.8944828510284424
0_1_5,22_5607_42,0.8961988687515259
0_3_5,22_5607_42,1.0250366926193237
0_4_9,22_5607_42,0.8923871517181396
0_4_13,22_5607_42,1.172203779220581
0_6_5,22_5607_42,-1.2634921073913574
0_6_24,22_5607_42,1.497172236442566
0_6_41,22_5607_42,0.9784149527549744
0_7_5,22_5607_42,0.989972710609436
0_7_24,22_5607_42,-0.8275988101959229
0_7_42,22_5607_42,-1.038425326347351
0_8_41,22_5607_42,1.1878862380981445
0_9_17,22_5607_42,-1.0036803483963013
0_11_42,22_5607_42,-2.6453096866607666
0_12_17,22_5607_42,-0.9174209833145142
0_12_41,22_5607_42,0.8691908121109009
0_12_42,22_5607_42,-1.371389627456665
0_13_41,22_5607_42,-0.8347119092941284
0_13_42,22_5607_42,-2.3126747608184814
0_14_42,22_5607_42,-1.2267487049102783
0_15_41,22_5607_42,4.0610880851745605
0_15_42,22_5607_42,3.094512462615967
0_16_41,22_5607_42,1.187905192375183
0_16_42,22_5607_42,3.1856391429901123
0_17_42,22_5607_42,1.9179534912109375
0_18_42,22_5607_42,-1.6470003128051758
0_19_41,22_5607_42,-0.8953859806060791
0_20_41,22_5607_42,-4.1511616706848145
0_20_42,22_5607_42,-17.602737426757812
0_21_42,22_5607_42,1.8507003784179688
E_2_0,22_5607_42,-4.565903663635254
E_5958_1,22_5607_42,1.6792227029800415
E_24176_2,22_5607_42,1.3403512239456177
E_3407_3,22_5607_42,-1.4937976598739624
E_736_4,22_5607_42,1.8250857591629028
E_13060_5,22_5607_42,-1.472764492034912
E_714_7,22_5607_42,1.5082423686981201
E_3413_8,22_5607_42,-1.1166284084320068
E_1570_9,22_5607_42,-1.151792049407959
E_729_12,22_5607_42,-1.174384593963623
E_573_16,22_5607_42,-0.8008047342300415
E_3170_17,22_5607_42,7.939977169036865
E_235286_19,22_5607_42,1.1830062866210938
E_235286_21,22_5607_42,0.8134732246398926
E_235254_22,22_5607_42,1.0469988584518433
E_1261_23,22_5607_42,-1.184814691543579
E_124840_29,22_5607_42,0.8743355870246887
E_729_30,22_5607_42,-2.3679416179656982
E_7565_31,22_5607_42,-0.9619501233100891
E_11695_39,22_5607_42,3.2630653381347656
E_6092_41,22_5607_42,10.079099655151367
E_235269_42,22_5607_42,-1.4566640853881836
18_7550_41,23_11462_41,6.596896648406982
19_349_41,23_11645_41,11.199620246887207
20_2348_41,23_11645_41,9.638904571533203
22_5607_41,23_11645_41,7.35298490524292
E_6092_41,23_11645_41,7.602273941040039
20_411_42,23_484_42,-2.5458261966705322
22_5607_42,23_484_42,5.868035316467285
0_4_5,23_484_42,3.01171612739563
0_14_42,23_484_42,-2.274768352508545
0_15_42,23_484_42,-2.5998709201812744
0_18_42,23_484_42,3.961345672607422
0_20_42,23_484_42,-2.332601547241211
E_24176_2,23_484_42,-2.802647113800049
E_7565_13,23_484_42,2.207228660583496
E_575_15,23_484_42,10.715179443359375
E_1261_23,23_484_42,-2.8209571838378906
22_5607_42,23_1471_42,5.856215476989746
E_2_0,23_1471_42,-14.134614944458008
18_7550_42,23_5100_42,2.4392826557159424
22_5607_42,23_5100_42,1.8820066452026367
22_5607_42,23_5188_42,-6.481597900390625
0_18_42,23_5188_42,4.403874397277832
0_21_42,23_5188_42,4.410515308380127
E_603_14,23_5188_42,3.6335349082946777
18_7550_42,23_6337_42,20.150365829467773
20_2348_42,23_6337_42,8.687374114990234
22_5607_42,23_6337_42,11.516297340393066
E_235269_42,23_8449_42,11.398399353027344
18_7550_42,23_11462_42,9.417322158813477
21_7764_42,23_11462_42,3.6051578521728516
0_17_42,23_11462_42,3.371936798095703
E_7565_13,23_11462_42,3.004641056060791
2_13756_17,23_11645_42,0.8544113039970398
6_1816_41,23_11645_42,0.7997733354568481
9_4420_41,23_11645_42,0.9934132099151611
14_2792_41,23_11645_42,1.6579514741897583
15_10615_17,23_11645_42,-1.1680456399917603
15_4421_41,23_11645_42,1.4462480545043945
17_11998_42,23_11645_42,-1.529051661491394
18_7550_41,23_11645_42,1.7243773937225342
18_7550_42,23_11645_42,7.449920177459717
19_349_41,23_11645_42,4.185324192047119
19_349_42,23_11645_42,15.473718643188477
19_5773_42,23_11645_42,0.8303582668304443
19_9067_42,23_11645_42,-1.1686652898788452
19_10826_42,23_11645_42,-0.7877921462059021
19_11872_42,23_11645_42,2.365417003631592
20_2348_41,23_11645_42,2.8822152614593506
20_411_42,23_11645_42,1.139656901359558
20_2348_42,23_11645_42,15.32773208618164
21_7764_42,23_11645_42,-1.0637403726577759
21_13151_42,23_11645_42,0.7431509494781494
21_15694_42,23_11645_42,-0.8019848465919495
22_5607_42,23_11645_42,25.14461898803711
0_0_5,23_11645_42,-1.0971615314483643
0_4_17,23_11645_42,-0.8359513878822327
0_5_41,23_11645_42,0.7732741832733154
0_7_24,23_11645_42,0.7439779043197632
0_10_41,23_11645_42,-1.0242376327514648
0_11_17,23_11645_42,-0.7749778032302856
0_12_42,23_11645_42,-1.4707027673721313
0_13_41,23_11645_42,-1.2818317413330078
0_13_42,23_11645_42,-1.773360252380371
0_14_17,23_11645_42,0.7369839549064636
0_14_41,23_11645_42,1.012528657913208
0_15_41,23_11645_42,1.4978020191192627
0_15_42,23_11645_42,1.3883540630340576
0_16_42,23_11645_42,1.2437022924423218
0_17_42,23_11645_42,1.6872493028640747
0_18_42,23_11645_42,-0.9681386947631836
0_20_41,23_11645_42,-2.3200249671936035
0_20_42,23_11645_42,-1.7019444704055786
0_21_42,23_11645_42,-0.7530336976051331
0_22_42,23_11645_42,-8.689868927001953
E_2_0,23_11645_42,3.212536096572876
E_13060_5,23_11645_42,1.6103556156158447
E_235292_6,23_11645_42,-1.641255259513855
E_1570_9,23_11645_42,1.5251243114471436
E_729_12,23_11645_42,-0.8966500163078308
E_575_15,23_11645_42,-2.1836540699005127
E_3170_17,23_11645_42,-2.736689805984497
E_7565_31,23_11645_42,0.9628799557685852
E_573_33,23_11645_42,0.930598795413971
E_3413_34,23_11645_42,1.1861934661865234
E_9713_38,23_11645_42,1.2738652229309082
E_11695_39,23_11645_42,3.4683315753936768
E_235269_40,23_11645_42,1.701022982597351
E_6092_41,23_11645_42,8.133369445800781
E_235269_42,23_11645_42,-3.525475263595581
22_5607_42,24_1156_42,8.305676460266113
E_2_0,24_1156_42,-5.310793876647949
E_235269_42,24_1156_42,-5.824409484863281
E_2_0,24_5999_42,28.450986862182617
E_235269_42,24_5999_42,24.880456924438477
20_5469_42,24_8682_42,8.981742858886719
E_2_0,24_8682_42,7.645002365112305
E_235269_42,24_8682_42,6.5249457359313965
18_7550_41,24_9943_42,3.7664833068847656
18_7550_42,24_9943_42,13.319933891296387
19_349_42,24_9943_42,3.7485320568084717
20_2348_42,24_9943_42,6.518396377563477
21_7764_42,24_9943_42,2.818659543991089
22_1280_42,24_9943_42,-2.422320604324341
22_5607_42,24_9943_42,10.37129020690918
23_11645_42,24_9943_42,-13.172195434570312
0_20_42,24_9943_42,-5.00480842590332
0_22_42,24_9943_42,-3.0553221702575684
E_2_0,24_9943_42,-4.448923587799072
E_5958_1,24_9943_42,2.511030912399292
E_3170_17,24_9943_42,3.0450439453125
E_6092_41,24_9943_42,5.591405391693115
E_575_15,24_12160_42,14.282608032226562
0_3850_42,24_13277_42,-4.662793159484863
21_4520_42,24_13277_42,2.833770275115967
22_5607_42,24_13277_42,3.960878610610962
23_5188_42,24_13277_42,-4.978464126586914
23_6337_42,24_13277_42,2.460175037384033
23_11645_42,24_13277_42,4.370810508728027
0_12_42,24_13277_42,-2.639582395553589
0_13_42,24_13277_42,-2.3345775604248047
0_17_42,24_13277_42,4.098820686340332
0_18_42,24_13277_42,3.334221601486206
0_20_42,24_13277_42,3.95280385017395
E_2_0,24_13277_42,-4.731236457824707
E_3407_3,24_13277_42,4.016393184661865
E_714_7,24_13277_42,-2.4800634384155273
E_3413_8,24_13277_42,-2.551443338394165
E_124840_29,24_13277_42,-2.992295742034912
E_575_32,24_13277_42,3.641993999481201
E_573_33,24_13277_42,2.630704402923584
E_576_35,24_13277_42,3.7294275760650635
E_235269_40,24_13277_42,3.257399082183838
E_235269_42,24_13277_42,12.041763305664062
15_10615_17,25_127_42,2.3811984062194824
18_7550_41,25_127_42,7.50134801864624
18_7550_42,25_127_42,21.40925407409668
19_349_41,25_127_42,2.6467552185058594
19_349_42,25_127_42,7.572754383087158
19_9067_42,25_127_42,2.972627639770508
20_2348_41,25_127_42,2.5194244384765625
20_411_42,25_127_42,-3.107959747314453
20_2348_42,25_127_42,9.014883041381836
20_15360_42,25_127_42,2.5215516090393066
21_7764_42,25_127_42,6.804314613342285
22_1280_42,25_127_42,-2.427541971206665
22_5607_42,25_127_42,23.94089126586914
23_11645_42,25_127_42,-20.181764602661133
24_9943_42,25_127_42,-3.2916462421417236
0_13_42,25_127_42,-3.6792454719543457
0_20_41,25_127_42,-3.0470130443573
0_20_42,25_127_42,-10.867222785949707
0_22_42,25_127_42,-4.0457763671875
E_2_0,25_127_42,-4.2155609130859375
E_13060_5,25_127_42,2.3867902755737305
E_3413_8,25_127_42,2.2541911602020264
E_1570_9,25_127_42,-3.9430506229400635
E_3170_17,25_127_42,9.531573295593262
E_729_30,25_127_42,-2.79213285446167
E_235269_40,25_127_42,3.259885311126709
E_6092_41,25_127_42,7.173525810241699
E_235269_42,25_127_42,-6.288229465484619
24_13277_42,25_4717_42,10.261494636535645
0_21_42,25_4717_42,-23.056291580200195
0_23_42,25_4717_42,16.82400131225586
E_2_0,25_4717_42,13.576375007629395
E_3407_3,25_4717_42,10.325263977050781
18_7550_42,25_10168_42,10.724493980407715
22_5607_42,25_10168_42,-7.229471206665039
23_11645_42,25_10168_42,-9.93664836883545
24_9943_42,25_10168_42,-11.76339340209961
E_6092_41,25_10168_42,7.760384559631348
E_2_0,25_10860_42,5.095813274383545
E_2_0,25_12192_42,-4.973415374755859
22_5607_42,25_12418_42,-2.568129301071167
23_484_42,25_12418_42,3.3656904697418213
0_19_42,25_12418_42,2.745208740234375
E_2_0,25_12418_42,-2.5689918994903564
E_1570_9,25_12418_42,3.3747048377990723
E_575_15,25_12418_42,8.677987098693848
0_19_41,25_12604_42,2.3058252334594727
0_19_42,25_12604_42,2.538721799850464
E_2_0,25_12604_42,-2.6674466133117676
E_5958_1,25_12604_42,2.1088502407073975
20_5469_42,25_14522_42,4.086495399475098
0_24_42,25_14522_42,4.014018535614014
E_235269_42,25_14522_42,-3.920006036758423
18_7550_42,25_16093_42,7.48514986038208
22_5607_42,25_16093_42,5.3173980712890625
0_2455_1,27_575_42,0.044827163219451904
0_6959_1,27_575_42,0.11648133397102356
0_7344_1,27_575_42,0.03645927459001541
0_8008_1,27_575_42,0.06198597699403763
0_10178_1,27_575_42,-0.06881777197122574
0_10317_1,27_575_42,-0.03992915898561478
0_1178_2,27_575_42,0.03373733535408974
0_4805_2,27_575_42,-0.07261531054973602
0_6794_2,27_575_42,0.0877470001578331
0_7000_2,27_575_42,0.08954669535160065
0_9189_2,27_575_42,-0.13105659186840057
0_9813_2,27_575_42,-0.08568940311670303
0_10422_2,27_575_42,0.10609637200832367
0_10425_2,27_575_42,-0.048930369317531586
0_12083_2,27_575_42,-0.06165307015180588
0_12572_2,27_575_42,0.04616009443998337
0_14983_2,27_575_42,-0.03033909946680069
0_973_3,27_575_42,-0.04535071551799774
0_1117_3,27_575_42,0.03418128937482834
0_2799_3,27_575_42,-0.08744057267904282
0_2983_3,27_575_42,-0.07172908633947372
0_4337_3,27_575_42,-0.03739183023571968
0_7731_3,27_575_42,-0.05104408785700798
0_8697_3,27_575_42,0.0318523645401001
0_9868_3,27_575_42,-0.04136907681822777
0_11427_3,27_575_42,0.07018264383077621
0_11813_3,27_575_42,-0.045407120138406754
0_12141_3,27_575_42,0.05562487244606018
0_14315_3,27_575_42,0.08422952890396118
0_15731_3,27_575_42,0.07178813964128494
0_7861_4,27_575_42,0.047503162175416946
0_8178_4,27_575_42,-0.062266137450933456
0_9057_4,27_575_42,-0.07186351716518402
0_167_5,27_575_42,0.0691441223025322
0_1157_5,27_575_42,0.027573641389608383
0_1506_5,27_575_42,-0.0357799232006073
0_1847_5,27_575_42,-0.029983866959810257
0_3019_5,27_575_42,-0.05281434208154678
0_4810_5,27_575_42,-0.04277072101831436
0_5425_5,27_575_42,-0.04106553643941879
0_6925_5,27_575_42,-0.04020887240767479
0_7718_5,27_575_42,-0.09695442765951157
0_8211_5,27_575_42,-0.06049608439207077
0_9026_5,27_575_42,0.036583106964826584
0_9395_5,27_575_42,0.11043240875005722
0_9488_5,27_575_42,0.05306220427155495
0_10576_5,27_575_42,-0.15048301219940186
0_11716_5,27_575_42,0.2371041476726532
0_14163_5,27_575_42,0.04933270066976547
0_14826_5,27_575_42,-0.09455177932977676
0_2858_6,27_575_42,-0.05480712279677391
0_4531_6,27_575_42,0.03783750161528587
0_16200_6,27_575_42,-0.10186444222927094
0_8722_7,27_575_42,-0.16605821251869202
0_4045_8,27_575_42,0.06984015554189682
0_5206_8,27_575_42,0.04634731635451317
0_5840_8,27_575_42,-0.07295554131269455
0_16342_8,27_575_42,-0.02638663724064827
0_1295_9,27_575_42,-0.5301896333694458
0_7532_10,27_575_42,-0.021262625232338905
0_9026_11,27_575_42,-0.04451911151409149
0_2458_12,27_575_42,-0.12524865567684174
0_4180_13,27_575_42,0.09480512142181396
0_6902_13,27_575_42,-0.05336593836545944
0_9039_13,27_575_42,-0.11291175335645676
0_10903_13,27_575_42,-0.07956850528717041
0_10924_13,27_575_42,0.07509966939687729
0_11349_13,27_575_42,-0.0802631676197052
0_11872_13,27_575_42,0.08585751801729202
0_15736_13,27_575_42,-0.18381857872009277
0_11375_14,27_575_42,0.13538138568401337
0_5591_15,27_575_42,-0.08179634064435959
0_8061_15,27_575_42,-0.47998112440109253
0_3820_16,27_575_42,-0.08712722361087799
0_8918_17,27_575_42,0.1753573715686798
0_15423_17,27_575_42,-0.12148058414459229
0_4736_19,27_575_42,-0.0622718520462513
0_12765_19,27_575_42,0.0715484768152237
0_4786_20,27_575_42,0.031078480184078217
0_11780_20,27_575_42,-0.1277693510055542
0_11780_22,27_575_42,-0.06864865124225616
0_8922_23,27_575_42,-0.028711559250950813
0_2458_30,27_575_42,-0.053105589002370834
0_8061_32,27_575_42,-0.5502911806106567
0_2848_35,27_575_42,-0.1640980839729309
0_4935_39,27_575_42,0.08403679728507996
0_3850_40,27_575_42,0.20188789069652557
0_4870_40,27_575_42,0.325904905796051
0_15253_40,27_575_42,-0.14392320811748505
0_6143_41,27_575_42,-0.041061922907829285
0_3298_42,27_575_42,-0.38237324357032776
0_3850_42,27_575_42,-1.1618314981460571
0_4870_42,27_575_42,-1.0572502613067627
1_5730_1,27_575_42,0.051747385412454605
1_7882_5,27_575_42,-0.06879302114248276
1_15085_8,27_575_42,0.112909235060215
1_16375_9,27_575_42,-0.1651799976825714
1_15901_11,27_575_42,0.02897326834499836
1_4686_13,27_575_42,-0.035398177802562714
1_6333_15,27_575_42,-0.23031073808670044
1_2344_17,27_575_42,0.17715968191623688
1_15085_34,27_575_42,0.11622288823127747
1_12303_41,27_575_42,0.05785369873046875
2_3629_1,27_575_42,-0.033345021307468414
2_5982_3,27_575_42,-0.08358033746480942
2_7564_5,27_575_42,-0.1655907928943634
2_13365_5,27_575_42,0.07104556262493134
2_16382_8,27_575_42,0.0812121108174324
2_14297_9,27_575_42,-0.2789348363876343
2_11770_13,27_575_42,-0.10096655040979385
2_7676_15,27_575_42,-0.48898187279701233
2_12115_15,27_575_42,0.4578147530555725
2_4035_16,27_575_42,0.21490441262722015
2_5684_17,27_575_42,-0.06077846512198448
2_12712_17,27_575_42,-0.14865465462207794
2_13756_17,27_575_42,0.12206722795963287
2_11770_31,27_575_42,0.09096551686525345
2_9457_39,27_575_42,-0.12901687622070312
2_6797_41,27_575_42,-0.05524645373225212
2_12493_41,27_575_42,-0.14568644762039185
3_16048_3,27_575_42,-0.10838454961776733
3_5276_5,27_575_42,-0.06604200601577759
3_4285_6,27_575_42,0.04846666008234024
